YEAR DOY HR    1     2     3   4  5     6     7 
2023   8 14  -1.2 999.9 9999. 30 135    -8 177.8
2023   8 15  -0.9   5.0  392. 13 135    -8 177.8
2023   8 16   1.4   5.1  394. 13 135   -11 177.8
2023   8 17   1.8   5.0  400. 13 135   -11 177.8
2023   8 18 999.9 999.9 9999. 10 135    -8 177.8
2023   8 19 999.9 999.9 9999. 10 135    -1 177.8
2023   8 20 999.9 999.9 9999. 10 135     3 177.8
2023   8 21 999.9 999.9 9999.  7 135     5 177.8
2023   8 22 999.9 999.9 9999.  7 135     4 177.8
2023   8 23 999.9 999.9 9999.  7 135     0 177.8
2023   9  0 999.9 999.9 9999. 17 148    -3 184.7
2023   9  1 999.9 999.9 9999. 17 148    -3 184.7
2023   9  2 999.9 999.9 9999. 17 148    -5 184.7
2023   9  3 999.9 999.9 9999.  3 148    -3 184.7
2023   9  4 999.9 999.9 9999.  3 148     3 184.7
2023   9  5 999.9 999.9 9999.  3 148     5 184.7
2023   9  6 999.9 999.9 9999.  3 148     4 184.7
2023   9  7 999.9 999.9 9999.  3 148     4 184.7
2023   9  8 999.9 999.9 9999.  3 148     3 184.7
2023   9  9 999.9 999.9 9999. 10 148     4 184.7
2023   9 10 999.9 999.9 9999. 10 148     7 184.7
2023   9 11 999.9 999.9 9999. 10 148     9 184.7
2023   9 12  -0.6   4.8  347.  7 148     8 184.7
2023   9 13  -2.7   4.8  345.  7 148     4 184.7
2023   9 14  -1.5   5.9  351.  7 148     2 184.7
2023   9 15  -2.1   5.9  347. 17 148     2 184.7
2023   9 16  -3.4   5.5  346. 17 148    -1 184.7
2023   9 17  -2.5   6.0  350. 17 148    -2 184.7
2023   9 18  -2.3   5.9  346. 20 148    -6 184.7
2023   9 19   0.9   5.5  328. 20 148    -9 184.7
2023   9 20  -0.9   6.2  335. 20 148    -5 184.7
2023   9 21   0.1   7.2  335. 13 148    -2 184.7
2023   9 22   1.3   6.9  332. 13 148    -2 184.7
2023   9 23   1.8   8.8  329. 13 148     1 184.7
2023  10  0  -0.6   9.8  331.  7 179     2 186.6
2023  10  1   2.3   9.4  341.  7 179     1 186.6
2023  10  2   0.0   9.8  341.  7 179     1 186.6
2023  10  3   5.4  10.1  359.  7 179     4 186.6
2023  10  4   2.2   9.4  353.  7 179     7 186.6
2023  10  5   3.2   9.8  355.  7 179     9 186.6
2023  10  6   3.1   9.1  367.  7 179     9 186.6
2023  10  7   2.9   9.1  363.  7 179    10 186.6
2023  10  8   2.2   9.7  367.  7 179    12 186.6
2023  10  9   3.4  10.3  373.  7 179    12 186.6
2023  10 10   2.7  10.6  366.  7 179    13 186.6
2023  10 11   2.5  10.2  361.  7 179    10 186.6
2023  10 12   2.7   9.9  359. 20 179     9 186.6
2023  10 13  -2.5   9.8  357. 20 179    11 186.6
2023  10 14  -5.1  10.2  371. 20 179    12 186.6
2023  10 15  -0.1  10.0  365. 30 179     3 186.6
2023  10 16  -0.9   9.9  373. 30 179    -2 186.6
2023  10 17  -1.8   9.6  388. 30 179    -4 186.6
2023  10 18  -0.7  10.6  379. 17 179    -5 186.6
2023  10 19   3.1   9.8  365. 17 179    -5 186.6
2023  10 20   1.4   8.5  366. 17 179    -2 186.6
2023  10 21   0.7   8.9  369. 20 179    -3 186.6
2023  10 22  -1.4   8.6  372. 20 179    -3 186.6
2023  10 23   0.1   8.6  375. 20 179    -5 186.6
2023  11  0  -2.3   8.9  389. 17 168    -6 188.7
2023  11  1   2.1   8.0  375. 17 168    -8 188.7
2023  11  2   3.5   7.5  370. 17 168    -6 188.7
2023  11  3  -0.2   8.8  379. 27 168    -3 188.7
2023  11  4  -3.9   9.0  396. 27 168    -2 188.7
2023  11  5   1.6   8.7  387. 27 168    -7 188.7
2023  11  6   0.5   8.2  375. 17 168    -3 188.7
2023  11  7   0.4   8.4  377. 17 168    -2 188.7
2023  11  8   1.4   8.5  386. 17 168     3 188.7
2023  11  9  -0.7   8.3  387. 17 168     8 188.7
2023  11 10  -4.2   8.5  397. 17 168     4 188.7
2023  11 11  -2.2   8.1  389. 17 168    -7 188.7
2023  11 12   1.4   7.9  390. 10 168    -6 188.7
2023  11 13   2.5   8.3  392. 10 168    -5 188.7
2023  11 14   2.5   7.0  372. 10 168    -4 188.7
2023  11 15   0.3   7.2  383. 20 168     1 188.7
2023  11 16  -1.9   7.6  391. 20 168     3 188.7
2023  11 17  -1.3   7.3  395. 20 168     2 188.7
2023  11 18  -0.9   7.0  387. 23 168    -2 188.7
2023  11 19  -0.3   7.5  392. 23 168    -3 188.7
2023  11 20   1.0   7.8  390. 23 168    -3 188.7
2023  11 21   1.1   7.6  394. 23 168    -3 188.7
2023  11 22  -3.4   7.9  400. 23 168    -4 188.7
2023  11 23   2.2   7.9  410. 23 168    -9 188.7
2023  12  0   2.1   7.8  404. 30 171    -7 204.7
2023  12  1   5.4   8.3  413. 30 171     0 204.7
2023  12  2   3.5   8.5  410. 30 171     4 204.7
2023  12  3   0.1   8.2  406. 20 171     4 204.7
2023  12  4   3.3   8.2  414. 20 171     6 204.7
2023  12  5   0.6   7.9  398. 20 171     5 204.7
2023  12  6  -2.7   7.4  394. 20 171     3 204.7
2023  12  7  -2.8   7.7  408. 20 171     2 204.7
2023  12  8   1.2   7.8  415. 20 171    -1 204.7
2023  12  9  -1.5   7.3  414. 17 171     2 204.7
2023  12 10   0.6   7.7  418. 17 171     1 204.7
2023  12 11   2.7   8.3  410. 17 171     0 204.7
2023  12 12   4.3   9.4  415. 20 171     3 204.7
2023  12 13   3.1  10.0  426. 20 171     4 204.7
2023  12 14   3.1  10.0  419. 20 171     4 204.7
2023  12 15   2.6   9.0  413. 20 171     5 204.7
2023  12 16  -0.3   8.5  408. 20 171     3 204.7
2023  12 17   0.6   7.8  396. 20 171     0 204.7
2023  12 18   0.7   8.4  404. 17 171    -2 204.7
2023  12 19  -2.1   7.8  391. 17 171    -3 204.7
2023  12 20  -0.5   7.5  389. 17 171    -6 204.7
2023  12 21  -3.1   6.9  384. 30 171    -6 204.7
2023  12 22  -3.1   7.3  384. 30 171   -11 204.7
2023  12 23  -2.1   8.4  391. 30 171   -12 204.7
2023  13  0   0.4   9.0  394. 23 178   -14 201.7
2023  13  1   3.5   8.6  391. 23 178   -12 201.7
2023  13  2   0.3   7.6  373. 23 178    -7 201.7
2023  13  3   2.1   7.4  370. 17 178    -4 201.7
2023  13  4  -1.8   5.9  372. 17 178    -2 201.7
2023  13  5  -5.4   5.7  384. 17 178    -2 201.7
2023  13  6  -5.4   4.4  396. 20 178    -9 201.7
2023  13  7  -3.1   3.7  398. 20 178   -11 201.7
2023  13  8  -4.2   3.8  413. 20 178   -10 201.7
2023  13  9  -5.0   3.2  406. 23 178   -17 201.7
2023  13 10  -5.2   4.3  396. 23 178   -23 201.7
2023  13 11  -4.9   4.7  395. 23 178   -24 201.7
2023  13 12  -2.0   4.7  373. 23 178   -28 201.7
2023  13 13   0.6   4.9  362. 23 178   -23 201.7
2023  13 14   3.2   5.4  379. 23 178   -15 201.7
2023  13 15  -1.1   6.0  370. 17 178   -11 201.7
2023  13 16  -2.3   6.0  377. 17 178    -9 201.7
2023  13 17  -1.8   6.2  374. 17 178    -9 201.7
2023  13 18  -2.0   8.1  397. 33 178    -9 201.7
2023  13 19  -5.8   9.9  423. 33 178    -5 201.7
2023  13 20  -3.4   8.5  423. 33 178   -21 201.7
2023  13 21  -8.9   5.3  456. 40 178   -27 201.7
2023  13 22  -3.8   6.4  496. 40 178   -34 201.7
2023  13 23  -2.2   5.9  480. 40 178   -37 201.7
2023  14  0   0.0   4.8  480. 30 189   -39 220.4
2023  14  1  -4.1   4.4  490. 30 189   -37 220.4
2023  14  2   1.4   3.4  509. 30 189   -33 220.4
2023  14  3   3.9   2.9  515. 33 189   -32 220.4
2023  14  4  -0.3   2.7  497. 33 189   -30 220.4
2023  14  5   3.0   2.5  507. 33 189   -30 220.4
2023  14  6   3.6   2.7  515. 23 189   -22 220.4
2023  14  7   3.0   2.3  540. 23 189   -20 220.4
2023  14  8   5.6   2.1  524. 23 189   -21 220.4
2023  14  9   4.5   2.4  495. 17 189   -22 220.4
2023  14 10   6.0   2.2  484. 17 189   -22 220.4
2023  14 11   4.3   2.2  453. 17 189   -24 220.4
2023  14 12   4.6   2.4  451.  7 189   -23 220.4
2023  14 13   2.9   2.0  454.  7 189   -22 220.4
2023  14 14   2.9   1.8  449.  7 189   -20 220.4
2023  14 15   4.1   2.4  447. 10 189   -15 220.4
2023  14 16   3.3   2.1  430. 10 189   -18 220.4
2023  14 17   1.9   1.7  424. 10 189   -21 220.4
2023  14 18  -0.7   1.8  425. 17 189   -19 220.4
2023  14 19  -2.0   2.2  432. 17 189   -21 220.4
2023  14 20  -4.1   2.8  425. 17 189   -19 220.4
2023  14 21  -5.7   3.2  421. 27 189   -22 220.4
2023  14 22  -6.3   3.9  434. 27 189   -32 220.4
2023  14 23  -6.6   3.7  418. 27 189   -42 220.4
2023  15  0  -5.1   4.0  438. 47 199   -46 226.7
2023  15  1  -2.0   6.1  471. 47 199   -38 226.7
2023  15  2  -4.4   6.2  486. 47 199   -34 226.7
2023  15  3  -5.2   5.8  470. 37 199   -35 226.7
2023  15  4  -3.8   6.4  477. 37 199   -36 226.7
2023  15  5  -5.0   6.5  464. 37 199   -37 226.7
2023  15  6  -5.0   6.0  476. 37 199   -39 226.7
2023  15  7  -6.6   5.6  467. 37 199   -29 226.7
2023  15  8  -7.1   5.1  470. 37 199   -39 226.7
2023  15  9  -8.2   3.8  444. 37 199   -49 226.7
2023  15 10  -7.4   2.9  431. 37 199   -39 226.7
2023  15 11  -6.9   3.5  437. 37 199   -45 226.7
2023  15 12  -6.2   3.8  436. 37 199   -51 226.7
2023  15 13  -5.5   3.9  422. 37 199   -57 226.7
2023  15 14  -4.3   4.5  414. 37 199   -50 226.7
2023  15 15  -4.6   4.0  419. 37 199   -38 226.7
2023  15 16  -6.4   3.8  419. 37 199   -42 226.7
2023  15 17  -7.1   4.0  415. 37 199   -40 226.7
2023  15 18  -4.8   5.3  410. 40 199   -32 226.7
2023  15 19  -4.7   4.8  431. 40 199   -35 226.7
2023  15 20  -3.7   4.9  461. 40 199   -38 226.7
2023  15 21  -4.0   5.8  477. 50 199   -42 226.7
2023  15 22  -3.8   8.0  466. 50 199   -42 226.7
2023  15 23  -0.8  10.7  462. 50 199   -32 226.7
2023  16  0   4.0  20.1  487. 40 190   -18 220.7
2023  16  1   4.0  16.5  505. 40 190   -10 220.7
2023  16  2   2.1  15.6  515. 40 190    -7 220.7
2023  16  3   1.1  13.0  521. 17 190   -14 220.7
2023  16  4   0.6  12.5  518. 17 190   -15 220.7
2023  16  5   0.1  12.8  514. 17 190   -14 220.7
2023  16  6   0.2  14.9  514. 30 190   -13 220.7
2023  16  7  -0.9  12.3  502. 30 190   -16 220.7
2023  16  8   0.9  10.6  487. 30 190   -22 220.7
2023  16  9   0.3   9.4  475. 30 190   -27 220.7
2023  16 10  -0.5   6.6  475. 30 190   -29 220.7
2023  16 11   0.9   4.6  462. 30 190   -30 220.7
2023  16 12   5.5   6.1  467. 33 190   -24 220.7
2023  16 13   0.4   9.3  471. 33 190   -18 220.7
2023  16 14  -1.2  11.5  472. 33 190   -15 220.7
2023  16 15  -2.7   8.5  467. 33 190   -17 220.7
2023  16 16  -2.0   8.9  457. 33 190   -13 220.7
2023  16 17  -1.3   7.7  449. 33 190   -12 220.7
2023  16 18  -0.2   6.6  442. 17 190   -13 220.7
2023  16 19   0.0   5.8  438. 17 190   -14 220.7
2023  16 20   2.1   5.2  437. 17 190   -13 220.7
2023  16 21   1.4   5.1  439.  7 190   -16 220.7
2023  16 22   1.6   5.8  434.  7 190   -16 220.7
2023  16 23   1.8   5.0  452.  7 190   -14 220.7
2023  17  0   2.4   5.4  446.  0 188   -14 214.6
2023  17  1   1.4   5.6  435.  0 188   -12 214.6
2023  17  2   0.9   5.5  432.  0 188   -11 214.6
2023  17  3  -0.1   5.3  437. 17 188   -10 214.6
2023  17  4  -1.1   7.5  450. 17 188    -8 214.6
2023  17  5   0.5   8.8  452. 17 188    -4 214.6
2023  17  6   1.4   6.7  448. 17 188    -6 214.6
2023  17  7   1.0   5.1  437. 17 188    -5 214.6
2023  17  8   0.4   5.4  440. 17 188    -4 214.6
2023  17  9   0.9   6.7  446. 10 188    -1 214.6
2023  17 10   0.7   6.1  437. 10 188    -6 214.6
2023  17 11   0.0   5.2  432. 10 188    -9 214.6
2023  17 12  -0.5   5.3  420. 10 188   -12 214.6
2023  17 13   1.0   5.7  399. 10 188   -12 214.6
2023  17 14   1.5   5.1  383. 10 188    -9 214.6
2023  17 15   1.4   6.6  387.  3 188    -6 214.6
2023  17 16   0.7   6.1  369.  3 188    -7 214.6
2023  17 17   0.0   3.7  349.  3 188    -8 214.6
2023  17 18   1.0   3.6  350.  0 188    -6 214.6
2023  17 19   1.9   5.2  356.  0 188    -2 214.6
2023  17 20   1.1   4.9  354.  0 188     2 214.6
2023  17 21   1.2   6.7  365. 33 188     5 214.6
2023  17 22  -2.2  17.0  422. 33 188    18 214.6
2023  17 23  -9.6  11.6  440. 33 188     3 214.6
2023  18  0  -8.9   5.9  444. 40 195   -19 213.2
2023  18  1  -8.4   5.2  437. 40 195   -24 213.2
2023  18  2  -6.5   3.8  444. 40 195   -31 213.2
2023  18  3  -7.2   5.9  442. 40 195   -30 213.2
2023  18  4  -4.0   5.1  445. 40 195   -31 213.2
2023  18  5  -2.8   7.4  432. 40 195   -25 213.2
2023  18  6  -2.0  12.0  435. 33 195   -21 213.2
2023  18  7  -1.4  12.5  425. 33 195   -14 213.2
2023  18  8   0.5  12.7  418. 33 195   -13 213.2
2023  18  9  -0.6   9.0  428. 27 195   -12 213.2
2023  18 10  -2.0   8.6  426. 27 195   -12 213.2
2023  18 11  -4.3   5.8  422. 27 195   -14 213.2
2023  18 12  -4.1  10.8  422. 27 195   -15 213.2
2023  18 13  -2.1   9.5  418. 27 195   -18 213.2
2023  18 14  -2.1   5.9  433. 27 195   -17 213.2
2023  18 15  -0.6   5.4  420. 23 195   -13 213.2
2023  18 16   0.6   6.0  416. 23 195   -10 213.2
2023  18 17  -0.4   5.6  410. 23 195   -13 213.2
2023  18 18   1.9   5.0  403. 17 195   -15 213.2
2023  18 19   2.1   4.3  397. 17 195   -15 213.2
2023  18 20  -0.9   5.0  398. 17 195   -13 213.2
2023  18 21   1.7   4.9  394.  7 195   -15 213.2
2023  18 22   2.0   4.9  399.  7 195   -13 213.2
2023  18 23   2.9   3.9  387.  7 195   -14 213.2
2023  19  0   2.3   3.6  376.  0 205   -16 218.9
2023  19  1   1.8   3.6  383.  0 205   -16 218.9
2023  19  2   0.2   3.7  382.  0 205   -17 218.9
2023  19  3   2.2   3.0  380. 10 205   -13 218.9
2023  19  4  -2.0   3.6  389. 10 205    -8 218.9
2023  19  5  -5.4   4.3  423. 10 205    -9 218.9
2023  19  6  -5.8   3.8  418. 27 205   -18 218.9
2023  19  7  -2.9   3.6  379. 27 205   -22 218.9
2023  19  8   0.6   4.2  399. 27 205   -18 218.9
2023  19  9  -2.9   4.3  403. 27 205   -10 218.9
2023  19 10   0.2   4.0  370. 27 205   -18 218.9
2023  19 11  -2.1   3.4  375. 27 205   -21 218.9
2023  19 12  -2.3   3.3  368. 23 205   -15 218.9
2023  19 13  -2.2   3.4  373. 23 205   -11 218.9
2023  19 14   0.1   3.3  364. 23 205    -8 218.9
2023  19 15   3.5   3.9  371.  3 205    -7 218.9
2023  19 16   3.9   3.6  369.  3 205    -8 218.9
2023  19 17  -0.1   3.2  374.  3 205   -12 218.9
2023  19 18   1.4   1.6  384.  7 205   -16 218.9
2023  19 19  -2.6   1.8  388.  7 205   -16 218.9
2023  19 20  -2.9   1.6  371.  7 205   -14 218.9
2023  19 21  -2.2   1.6  364. 13 205    -9 218.9
2023  19 22  -2.1   1.7  362. 13 205    -6 218.9
2023  19 23  -2.0   2.2  369. 13 205    -8 218.9
2023  20  0  -2.9   2.0  380. 10 206   -11 210.6
2023  20  1   0.1   2.1  383. 10 206   -12 210.6
2023  20  2   0.2   1.2  415. 10 206   -11 210.6
2023  20  3   6.8   2.2  444. 10 206    -7 210.6
2023  20  4   6.4   3.3  423. 10 206    -2 210.6
2023  20  5 999.9 999.9 9999. 10 206    -1 210.6
2023  20  6   4.0   3.0  399.  0 206     0 210.6
2023  20  7   2.0   2.9  406.  0 206     1 210.6
2023  20  8   2.9   3.0  399.  0 206     1 210.6
2023  20  9  -0.6   3.3  396. 13 206     0 210.6
2023  20 10  -0.4   3.1  382. 13 206    -2 210.6
2023  20 11   1.0   3.4  379. 13 206    -2 210.6
2023  20 12  -1.1   3.6  394. 17 206     4 210.6
2023  20 13  -1.0   3.1  394. 17 206     3 210.6
2023  20 14  -5.4   3.0  398. 17 206     1 210.6
2023  20 15  -2.2   2.5  399. 27 206    -6 210.6
2023  20 16   1.2   3.3  399. 27 206   -10 210.6
2023  20 17   2.6   5.0  403. 27 206    -7 210.6
2023  20 18  -1.1   4.2  402. 13 206    -5 210.6
2023  20 19  -0.4   5.1  397. 13 206    -3 210.6
2023  20 20  -2.2   4.5  389. 13 206    -3 210.6
2023  20 21  -1.9   4.6  383. 13 206    -4 210.6
2023  20 22  -2.4   6.5  388. 13 206    -1 210.6
2023  20 23  -1.2   7.2  399. 13 206    -1 210.6
2023  21  0  -2.9   7.5  421. 23 195     4 202.1
2023  21  1   3.5   8.8  441. 23 195    -1 202.1
2023  21  2   1.5   7.7  448. 23 195     0 202.1
2023  21  3  -0.8   7.6  450. 40 195     1 202.1
2023  21  4  -6.5   9.4  466. 40 195    -2 202.1
2023  21  5  -5.4   8.9  461. 40 195   -18 202.1
2023  21  6   1.2   6.5  461. 40 195   -27 202.1
2023  21  7   4.3   6.5  466. 40 195   -18 202.1
2023  21  8  -4.7   6.7  489. 40 195   -11 202.1
2023  21  9   1.9   5.0  485. 17 195   -19 202.1
2023  21 10   5.3   4.0  489. 17 195   -22 202.1
2023  21 11   1.1   4.2  499. 17 195   -19 202.1
2023  21 12  -0.5   3.6  473. 23 195   -12 202.1
2023  21 13  -4.2   3.9  496. 23 195    -7 202.1
2023  21 14  -0.3   3.8  486. 23 195    -7 202.1
2023  21 15  -3.0   4.0  456. 30 195    -6 202.1
2023  21 16  -2.6   3.6  503. 30 195   -12 202.1
2023  21 17  -4.4 999.9 9999. 30 195   -14 202.1
2023  21 18   1.4   3.4  455. 33 195   -16 202.1
2023  21 19  -3.2   3.6  453. 33 195   -12 202.1
2023  21 20  -1.5   3.7  444. 33 195   -11 202.1
2023  21 21   1.4   3.5  435. 27 195   -10 202.1
2023  21 22  -0.8   3.5  434. 27 195    -3 202.1
2023  21 23   0.1   3.3  441. 27 195    -3 202.1
2023  22  0  -1.0   3.9  445. 20 166     0 192.3
2023  22  1  -0.2   4.1  428. 20 166     1 192.3
2023  22  2   0.3   3.5  415. 20 166    -2 192.3
2023  22  3  -1.6   3.1  388. 13 166    -4 192.3
2023  22  4  -0.9   3.5  409. 13 166    -5 192.3
2023  22  5  -2.8   3.4  400. 13 166    -7 192.3
2023  22  6  -1.7   3.5  412. 23 166    -8 192.3
2023  22  7   1.9   4.1  412. 23 166    -7 192.3
2023  22  8  -2.8   3.9  421. 23 166    -5 192.3
2023  22  9  -0.7   3.6  393. 20 166   -11 192.3
2023  22 10   0.7   3.7  414. 20 166   -12 192.3
2023  22 11  -2.5   3.4  432. 20 166   -13 192.3
2023  22 12   0.1   3.3  415. 20 166   -16 192.3
2023  22 13  -0.6   3.3  408. 20 166   -12 192.3
2023  22 14  -5.4   3.6  421. 20 166    -8 192.3
2023  22 15   0.1   3.7  407. 23 166    -8 192.3
2023  22 16  -3.7   4.2  418. 23 166    -6 192.3
2023  22 17  -5.3   3.9  422. 23 166   -10 192.3
2023  22 18  -1.1   3.4  399. 33 166   -14 192.3
2023  22 19  -5.3   3.7  443. 33 166   -10 192.3
2023  22 20  -2.0   3.3  427. 33 166    -9 192.3
2023  22 21   2.0   2.8  423. 17 166   -12 192.3
2023  22 22   2.1   2.8  417. 17 166   -10 192.3
2023  22 23   0.5   2.1  381. 17 166   -13 192.3
2023  23  0  -0.1   2.5  407.  3 162   -13 183.2
2023  23  1   2.9   2.6  405.  3 162   -12 183.2
2023  23  2   5.5   2.7  424.  3 162   -10 183.2
2023  23  3   6.1   3.2  438. 17 162    -3 183.2
2023  23  4   5.5   5.1  490. 17 162     7 183.2
2023  23  5   7.4   4.7  487. 17 162     6 183.2
2023  23  6   6.7   4.1  516. 10 162     6 183.2
2023  23  7   9.1   3.7  512. 10 162     5 183.2
2023  23  8   3.3   3.7  484. 10 162     2 183.2
2023  23  9   7.7   3.1  509.  7 162    -2 183.2
2023  23 10   7.2   2.8  511.  7 162    -1 183.2
2023  23 11   4.9   3.0  454.  7 162    -2 183.2
2023  23 12  -0.9   2.9  452. 30 162    -5 183.2
2023  23 13  -7.0   2.2  464. 30 162    -6 183.2
2023  23 14  -6.5   2.3  437. 30 162    -7 183.2
2023  23 15  -5.1   2.3  412. 20 162   -15 183.2
2023  23 16  -2.3   1.5  392. 20 162   -24 183.2
2023  23 17  -3.1   1.3  389. 20 162   -27 183.2
2023  23 18  -3.4   1.4  379. 13 162   -24 183.2
2023  23 19  -3.9   2.2  414. 13 162   -21 183.2
2023  23 20  -4.4   2.1  435. 13 162   -23 183.2
2023  23 21  -3.0   1.6  425. 23 162   -24 183.2
2023  23 22  -2.8   2.3  430. 23 162   -16 183.2
2023  23 23   2.0   2.8  433. 23 162   -15 183.2
2023  24  0   3.6   3.1  446. 10 151   -12 174.6
2023  24  1   3.4   2.9  431. 10 151    -9 174.6
2023  24  2   3.2   2.9  437. 10 151    -6 174.6
2023  24  3   1.8   2.8  419.  3 151    -7 174.6
2023  24  4   1.4   2.7  421.  3 151    -6 174.6
2023  24  5  -1.2   2.6  415.  3 151    -3 174.6
2023  24  6  -1.8   2.6  423.  7 151    -3 174.6
2023  24  7   1.7   2.7  414.  7 151    -5 174.6
2023  24  8   0.3   2.8  410.  7 151    -5 174.6
2023  24  9  -0.1   2.5  401. 13 151    -6 174.6
2023  24 10  -1.6   2.7  409. 13 151    -8 174.6
2023  24 11  -0.0   2.8  405. 13 151    -9 174.6
2023  24 12  -1.1   3.0  402. 13 151    -8 174.6
2023  24 13  -1.8   3.1  402. 13 151    -9 174.6
2023  24 14  -1.2   2.9  400. 13 151    -7 174.6
2023  24 15  -1.2   2.9  393. 10 151    -4 174.6
2023  24 16   0.8   2.5  394. 10 151    -5 174.6
2023  24 17  -0.6   2.3  398. 10 151    -4 174.6
2023  24 18   1.7   2.4  405.  7 151    -4 174.6
2023  24 19   3.0   2.7  429.  7 151    -2 174.6
2023  24 20   1.4   2.4  413.  7 151     0 174.6
2023  24 21   1.5   3.0  428.  3 151     2 174.6
2023  24 22  -0.0   2.8  409.  3 151     1 174.6
2023  24 23   0.9   2.6  400.  3 151     0 174.6
2023  25  0   3.3   2.5  390.  0 137    -1 166.5
2023  25  1   2.3   2.8  397.  0 137    -2 166.5
2023  25  2  -0.6   2.4  426.  0 137    -3 166.5
2023  25  3   0.5   2.2  424.  0 137    -3 166.5
2023  25  4   2.3   2.4  419.  0 137    -1 166.5
2023  25  5   0.9   2.4  418.  0 137     2 166.5
2023  25  6   1.2   2.5  416.  3 137     3 166.5
2023  25  7  -0.2   2.4  406.  3 137     4 166.5
2023  25  8   0.8   2.2  398.  3 137     4 166.5
2023  25  9  -2.4   2.7  415. 20 137     2 166.5
2023  25 10  -3.4   2.7  412. 20 137     1 166.5
2023  25 11   1.8   3.0  431. 20 137    -7 166.5
2023  25 12  -0.0   2.6  408. 30 137    -6 166.5
2023  25 13  -5.0   2.7  414. 30 137    -8 166.5
2023  25 14  -5.5   2.9  403. 30 137   -15 166.5
2023  25 15  -3.4   2.8  398. 23 137   -17 166.5
2023  25 16  -1.6   2.4  376. 23 137   -21 166.5
2023  25 17   2.1   2.8  391. 23 137   -13 166.5
2023  25 18   5.8   4.1  430. 17 137    -3 166.5
2023  25 19   4.3   4.2  427. 17 137    -1 166.5
2023  25 20  -2.8   6.0  411. 17 137     3 166.5
2023  25 21   0.9   5.8  412. 13 137     2 166.5
2023  25 22  -1.8   6.2  420. 13 137     2 166.5
2023  25 23  -2.1   6.6  424. 13 137    -3 166.5
2023  26  0   0.7   6.6  420. 10 110    -5 146.0
2023  26  1   2.6   7.4  427. 10 110     0 146.0
2023  26  2  -1.9   7.3  422. 10 110     2 146.0
2023  26  3  -2.9   7.2  426. 27 110     1 146.0
2023  26  4  -0.8   9.7  443. 27 110     3 146.0
2023  26  5   1.0  10.4  449. 27 110     7 146.0
2023  26  6  -3.0   7.8  464. 27 110     6 146.0
2023  26  7  -2.5   7.9  462. 27 110     5 146.0
2023  26  8  -1.3   8.4  479. 27 110     1 146.0
2023  26  9  -4.4   8.1  471. 23 110    -3 146.0
2023  26 10  -1.3   8.8  468. 23 110   -11 146.0
2023  26 11   3.7   9.1  465. 23 110   -12 146.0
2023  26 12  -0.7   8.1  470. 27 110    -4 146.0
2023  26 13  -0.7   6.6  497. 27 110    -3 146.0
2023  26 14  -0.1   6.2  507. 27 110     0 146.0
2023  26 15   0.9   5.4  505. 27 110     3 146.0
2023  26 16   2.9   4.2  487. 27 110     1 146.0
2023  26 17  -3.7   4.3  481. 27 110     0 146.0
2023  26 18   4.6   4.8  509. 27 110    -4 146.0
2023  26 19   5.8   6.0  551. 27 110    -1 146.0
2023  26 20   6.8   5.4  542. 27 110     0 146.0
